Partida Aduanera,Descripcion de la Partida Aduanera,Fecha,Qty,Und,U$ FAS Tot,U$ Flete & Seguro Tot,U$ CIF Tot,U$ FAS Und,U$ CIF Und,U$ (CIF + Imp) Und,Impuestos (%),Pais de Origen,Distrito de Descarga
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2022,860.000,KG,9460.000,5000.000,14460.000,11.000,16.813,16.813,0.000,VIET NAM,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2022,198.000,KG,11887.000,567.000,12454.000,60.035,62.898,62.898,0.000,JAPAN,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2022,310.000,KG,38450.000,3200.000,41650.000,124.032,134.354,134.354,0.000,INDONESIA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2022,631.000,KG,44608.000,3587.000,48195.000,70.694,76.378,76.378,0.000,INDONESIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2022,1270.000,KG,211700.000,3900.000,215600.000,166.692,169.763,169.763,0.000,MAURITANIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2022,92.000,KG,11960.000,650.000,12610.000,130.000,137.065,137.065,0.000,GREECE,CHICAGO ILL.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2022,2010.000,KG,112000.000,7500.000,119500.000,55.721,59.452,59.452,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2022,500.000,KG,8000.000,2500.000,10500.000,16.000,21.000,21.000,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2022,200.000,KG,23500.000,1490.000,24990.000,117.500,124.950,124.950,0.000,SRI LANKA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2022,1836.000,KG,116215.000,8448.000,124663.000,63.297,67.899,67.899,0.000,MEXICO,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2022,1250.000,KG,22475.000,4000.000,26475.000,17.980,21.180,21.180,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2022,214.000,KG,37531.000,1810.000,39341.000,175.378,183.836,183.836,0.000,AUSTRALIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2022,928.000,KG,44800.000,4083.000,48883.000,48.275,52.675,52.675,0.000,NICARAGUA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2022,2651.000,KG,131505.000,11529.000,143034.000,49.605,53.954,53.954,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2022,402.000,KG,11400.000,90.000,11490.000,28.358,28.582,28.582,0.000,ECUADOR,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2022,754.000,KG,75380.000,4.000,75384.000,99.973,99.978,99.978,0.000,INDONESIA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2022,200.000,KG,23500.000,1732.000,25232.000,117.500,126.160,126.160,0.000,MOROCCO,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2022,4877.000,KG,306432.000,400.000,306832.000,62.832,62.914,62.914,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2022,299.000,KG,53021.000,2871.000,55892.000,177.327,186.929,186.929,0.000,SRI LANKA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2022,450.000,KG,4000.000,1.000,4001.000,8.888,8.891,8.891,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2022,80.000,KG,2400.000,300.000,2700.000,30.000,33.750,33.750,0.000,SENEGAL,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2022,1496.000,KG,89730.000,731.000,90461.000,59.979,60.468,60.468,0.000,JAPAN,SAN FRANCISCO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2022,928.000,KG,67606.000,4575.000,72181.000,72.851,77.781,77.781,0.000,HAITI,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2022,1452.000,KG,50520.000,4400.000,54920.000,34.793,37.823,37.823,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2022,76.000,KG,5040.000,3950.000,8990.000,66.315,118.289,118.289,0.000,HONG KONG,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2022,780.000,KG,92100.000,4499.000,96599.000,118.076,123.844,123.844,0.000,FIJI,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2022,600.000,KG,8000.000,3000.000,11000.000,13.333,18.333,18.333,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2022,4877.000,KG,306432.000,1200.000,307632.000,62.832,63.078,63.078,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2022,1008.000,KG,157952.000,3202.000,161154.000,156.698,159.875,159.875,0.000,INDONESIA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2022,1035.000,KG,57340.000,5772.000,63112.000,55.400,60.977,60.977,0.000,INDONESIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2022,700.000,KG,122032.000,3968.000,126000.000,174.331,180.000,180.000,0.000,TURKEY,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2022,1595.000,KG,224196.000,10467.000,234663.000,140.561,147.124,147.124,0.000,AUSTRALIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2022,181.000,KG,32000.000,850.000,32850.000,176.795,181.491,181.491,0.000,MAURITANIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2022,1981.000,KG,112660.000,8000.000,120660.000,56.870,60.908,60.908,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2022,150.000,KG,6000.000,900.000,6900.000,40.000,46.000,46.000,0.000,NICARAGUA,SAN FRANCISCO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2022,390.000,KG,24279.000,1998.000,26277.000,62.253,67.376,67.376,0.000,FIJI,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2022,18351.000,KG,1152882.000,1600.000,1154482.000,62.823,62.911,62.911,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2022,889.000,KG,42140.000,100.000,42240.000,47.401,47.514,47.514,0.000,CANADA,SEATTLE WASH.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2022,2429.000,KG,216999.000,3000.000,219999.000,89.336,90.571,90.571,0.000,CANADA,DETROIT MICH.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2022,1600.000,KG,80000.000,2560.000,82560.000,50.000,51.600,51.600,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2022,982.000,KG,53832.000,4.000,53836.000,54.818,54.822,54.822,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2022,214.000,KG,50585.000,642.000,51227.000,236.378,239.378,239.378,0.000,MEXICO,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2022,1163.000,KG,54200.000,3500.000,57700.000,46.603,49.613,49.613,0.000,MEXICO,SEATTLE WASH.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2022,586.000,KG,81160.000,5572.000,86732.000,138.498,148.006,148.006,0.000,MOROCCO,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2022,1212.000,KG,56760.000,5800.000,62560.000,46.831,51.617,51.617,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2022,1600.000,KG,96000.000,747.000,96747.000,60.000,60.466,60.466,0.000,HONG KONG,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2022,450.000,KG,25035.000,1500.000,26535.000,55.633,58.966,58.966,0.000,FIJI,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,187.000,KG,5333.000,842.000,6175.000,28.518,33.021,33.021,0.000,ECUADOR,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,281.000,KG,14050.000,2.000,14052.000,50.000,50.007,50.007,0.000,INDONESIA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,709.000,KG,7000.000,2984.000,9984.000,9.873,14.081,14.081,0.000,INDONESIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,300.000,KG,34000.000,2788.000,36788.000,113.333,122.626,122.626,0.000,MOROCCO,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,1400.000,KG,248421.000,7967.000,256388.000,177.443,183.134,183.134,0.000,TURKEY,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,289.000,KG,55585.000,1609.000,57194.000,192.335,197.903,197.903,0.000,SRI LANKA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,1212.000,KG,88664.000,3385.000,92049.000,73.155,75.948,75.948,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,500.000,KG,15000.000,2500.000,17500.000,30.000,35.000,35.000,0.000,HONDURAS,SAVANNAH GA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,2280.000,KG,34200.000,7000.000,41200.000,15.000,18.070,18.070,0.000,HONDURAS,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,2060.000,KG,103000.000,3193.000,106193.000,50.000,51.550,51.550,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,18370.000,KG,1154251.000,3500.000,1157751.000,62.833,63.024,63.024,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,145.000,KG,29401.000,450.000,29851.000,202.765,205.868,205.868,0.000,MEXICO,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,4400.000,KG,204000.000,12499.000,216499.000,46.363,49.204,49.204,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,1091.000,KG,38420.000,3000.000,41420.000,35.215,37.965,37.965,0.000,NICARAGUA,SAN FRANCISCO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2022,450.000,KG,18842.000,1500.000,20342.000,41.871,45.204,45.204,0.000,FIJI,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,1405.000,KG,29322.000,5.000,29327.000,20.869,20.873,20.873,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,243.000,KG,52245.000,778.000,53023.000,215.000,218.201,218.201,0.000,MEXICO,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,1188.000,KG,19008.000,4900.000,23908.000,16.000,20.124,20.124,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,500.000,KG,75000.000,1500.000,76500.000,150.000,153.000,153.000,0.000,ECUADOR,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,500.000,KG,101500.000,3200.000,104700.000,203.000,209.400,209.400,0.000,INDONESIA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,475.000,KG,5000.000,2000.000,7000.000,10.526,14.736,14.736,0.000,INDONESIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,210.000,KG,22250.000,1854.000,24104.000,105.952,114.780,114.780,0.000,MOROCCO,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,1000.000,KG,30000.000,3200.000,33200.000,30.000,33.200,33.200,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,2820.000,KG,129000.000,5241.000,134241.000,45.744,47.603,47.603,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,593.000,KG,23557.000,2000.000,25557.000,39.725,43.097,43.097,0.000,HAITI,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,5715.000,KG,359100.000,1000.000,360100.000,62.834,63.009,63.009,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,871.000,KG,77760.000,3000.000,80760.000,89.276,92.721,92.721,0.000,CANADA,DETROIT MICH.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,982.000,KG,151500.000,5939.000,157439.000,154.276,160.324,160.324,0.000,AUSTRALIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,252.000,KG,11000.000,904.000,11904.000,43.650,47.238,47.238,0.000,NICARAGUA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,3780.000,KG,177034.000,17451.000,194485.000,46.834,51.451,51.451,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,1650.000,KG,99000.000,1207.000,100207.000,60.000,60.731,60.731,0.000,HONG KONG,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/12/2022,360.000,KG,19705.000,1600.000,21305.000,54.736,59.180,59.180,0.000,FIJI,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,1521.000,KG,227048.000,8450.000,235498.000,149.275,154.831,154.831,0.000,ECUADOR,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,640.000,KG,84770.000,3202.000,87972.000,132.453,137.456,137.456,0.000,INDONESIA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,278.000,KG,2780.000,1472.000,4252.000,10.000,15.294,15.294,0.000,INDONESIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,555.000,KG,69805.000,5237.000,75042.000,125.774,135.210,135.210,0.000,MOROCCO,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,805.000,KG,42720.000,3569.000,46289.000,53.068,57.501,57.501,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,600.000,KG,24000.000,2000.000,26000.000,40.000,43.333,43.333,0.000,MAURITANIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,206.000,KG,5768.000,1200.000,6968.000,28.000,33.825,33.825,0.000,SRI LANKA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,711.000,KG,19487.000,2.000,19489.000,27.407,27.410,27.410,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,145.000,KG,30989.000,464.000,31453.000,213.717,216.917,216.917,0.000,MEXICO,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,1000.000,KG,30000.000,3200.000,33200.000,30.000,33.200,33.200,0.000,HONDURAS,SAVANNAH GA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,3900.000,KG,197500.000,6045.000,203545.000,50.641,52.191,52.191,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,1030.000,KG,159281.000,6481.000,165762.000,154.641,160.933,160.933,0.000,AUSTRALIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,1000.000,KG,178395.000,4570.000,182965.000,178.395,182.965,182.965,0.000,GREECE,CLEVELAND OHIO
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,414.000,KG,18000.000,1484.000,19484.000,43.478,47.062,47.062,0.000,NICARAGUA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2023,820.000,KG,47600.000,3000.000,50600.000,58.048,61.707,61.707,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2023,179.000,KG,30057.000,992.000,31049.000,167.916,173.458,173.458,0.000,SRI LANKA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2023,539.000,KG,16170.000,2300.000,18470.000,30.000,34.267,34.267,0.000,SRI LANKA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2023,100.000,KG,3000.000,300.000,3300.000,30.000,33.000,33.000,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2023,2200.000,KG,110000.000,3410.000,113410.000,50.000,51.550,51.550,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2023,860.000,KG,26667.000,3828.000,30495.000,31.008,35.459,35.459,0.000,ECUADOR,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2023,169.000,KG,18300.000,1280.000,19580.000,108.284,115.857,115.857,0.000,MOROCCO,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2023,1000.000,KG,185000.000,5000.000,190000.000,185.000,190.000,190.000,0.000,GREECE,CLEVELAND OHIO
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2023,498.000,KG,2500.000,1.000,2501.000,5.020,5.022,5.022,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2023,331.000,KG,15000.000,1179.000,16179.000,45.317,48.879,48.879,0.000,NICARAGUA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2023,3050.000,KG,244000.000,7795.000,251795.000,80.000,82.555,82.555,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2023,330.000,KG,19500.000,1499.000,20999.000,59.090,63.633,63.633,0.000,FIJI,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2023,1173.000,KG,68419.000,2.000,68421.000,58.328,58.329,58.329,0.000,MEXICO,SAN DIEGO CALIF.
